en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
noct,1,1,1.0,2.25,2.25
form,3,3,1.0,2.25,6.74
anomaly,1,1,1.0,2.25,2.25
ail,2,2,1.0,2.24,4.48
ail,2,2,1.0,2.24,4.48
notice,2,2,1.0,2.24,4.49
"proof, prove",1,1,1.0,2.24,2.24
brook,2,2,1.0,2.24,4.48
concoct,1,1,1.0,2.23,2.23
mon,2,2,1.0,2.23,4.46
pliable,1,1,1.0,2.23,2.23
chron,4,4,1.0,2.22,8.9
calligraphy,1,1,1.0,2.22,2.22
ossify,2,2,1.0,2.22,4.45
"pet, seek",2,2,1.0,2.22,4.44
disposition,2,2,1.0,2.22,4.43
fleeting,3,3,1.0,2.22,6.66
reactionary,5,5,1.0,2.21,11.07
reactionary,5,5,1.0,2.21,11.07
humility,3,3,1.0,2.21,6.62
allusive,3,3,1.0,2.21,6.6400000000000015
biblio,8,8,1.0,2.2,17.57
cantankerous,4,4,1.0,2.2,8.82
collar,1,1,1.0,2.2,2.2
ev,4,4,1.0,2.2,8.82
punctual,1,1,1.0,2.2,2.2
"vi, vey, voy",1,1,1.0,2.2,2.2
bell,6,6,1.0,2.19,13.12
bell,6,6,1.0,2.19,13.12
cursory,2,2,1.0,2.19,4.38
activate,2,2,1.0,2.18,4.37
asperity,4,4,1.0,2.18,8.709999999999999
susceptible,1,1,1.0,2.18,2.18
cubicle,3,3,1.0,2.18,6.5500000000000025
infelicitous,2,2,1.0,2.18,4.359999999999999
"ops, wealth",5,5,1.0,2.18,10.88
oss,2,2,1.0,2.18,4.36
privy,1,1,1.0,2.18,2.18
surrogate,2,2,1.0,2.18,4.36
diatribe,1,1,1.0,2.18,2.18
veneration,3,3,1.0,2.18,6.54
bombastic,2,2,1.0,2.17,4.35
hortative,2,2,1.0,2.17,4.35
lunar,3,3,1.0,2.17,6.5
mania,2,2,1.0,2.17,4.34
mania,2,2,1.0,2.17,4.34
phob,3,3,1.0,2.17,6.52
depict,1,1,1.0,2.17,2.17
plore,2,2,1.0,2.17,4.35
hamstring,1,1,1.0,2.17,2.17
eschew,2,2,1.0,2.17,4.35
create,2,2,1.0,2.16,4.32
cycl,2,2,1.0,2.16,4.3100000000000005
deleterious,5,5,1.0,2.16,10.78
hilarious,1,1,1.0,2.16,2.16
normal,1,1,1.0,2.16,2.16
inconsequential,2,2,1.0,2.16,4.32
sid,2,2,1.0,2.16,4.33
chic,2,2,1.0,2.16,4.33
arm,8,8,1.0,2.15,17.169999999999998
arm,8,8,1.0,2.15,17.169999999999998
incinerate,2,2,1.0,2.15,4.3
nocturnal,3,3,1.0,2.15,6.44
queer,5,4,0.8,2.14,10.72
bon voyage,3,3,1.0,2.14,6.41
blithe,6,6,1.0,2.14,12.85
knotty,5,5,1.0,2.14,10.69
"aster, astr",1,1,1.0,2.13,2.13
confront,1,1,1.0,2.13,2.13
fusc,5,5,1.0,2.13,10.63
agile,2,2,1.0,2.12,4.25
amend,1,1,1.0,2.12,2.12
optimistic,2,2,1.0,2.12,4.24
petrify,2,2,1.0,2.12,4.24
viv,1,1,1.0,2.12,2.12
void,3,3,1.0,2.12,6.37
permeate,2,2,1.0,2.12,4.25
happen,3,3,1.0,2.11,6.319999999999999
lect,1,1,1.0,2.11,2.11
mariner,1,1,1.0,2.11,2.11
cardiologist,4,4,1.0,2.1,8.42
enmity,1,1,1.0,2.1,2.1
equ,2,2,1.0,2.1,4.19
fame,1,1,1.0,2.1,2.1
harbinger,1,1,1.0,2.1,2.1
nullify,3,3,1.0,2.1,6.3
placate,2,2,1.0,2.1,4.19
rudimentary,2,2,1.0,2.1,4.19
sinu,2,2,1.0,2.1,4.21
act,1,1,1.0,2.09,2.09
clamorous,1,1,1.0,2.09,2.09
autocracy,1,1,1.0,2.09,2.09
efface,3,3,1.0,2.09,6.26
mal,2,2,1.0,2.09,4.18
scal,1,1,1.0,2.09,2.09
acid,1,1,1.0,2.08,2.08
marked,1,1,1.0,2.08,2.08
"meter, metr",2,2,1.0,2.08,4.16
posture,1,1,1.0,2.08,2.08
prove,3,3,1.0,2.08,6.23
rarified,2,2,1.0,2.08,4.16
avid,3,3,1.0,2.07,6.209999999999999
hap,1,1,1.0,2.07,2.07
novelty,2,2,1.0,2.07,4.1400000000000015
plant,1,1,1.0,2.07,2.07
forestall,4,4,1.0,2.07,8.27
layperson,1,1,1.0,2.07,2.07
tyranny,1,1,1.0,2.07,2.07
idiom,1,1,1.0,2.06,2.06
gainsay,2,2,1.0,2.06,4.12
panacea,2,2,1.0,2.06,4.11
blanc,3,3,1.0,2.05,6.16
combative,1,1,1.0,2.05,2.05
calc,3,3,1.0,2.05,6.16
fug,1,1,1.0,2.05,2.05
magn,1,1,1.0,2.05,2.05
president,1,1,1.0,2.05,2.05
animate,1,1,1.0,2.04,2.04
"ann, enn",1,1,1.0,2.04,2.04
barrage,4,4,1.0,2.04,8.16
capacious,2,2,1.0,2.04,4.07
fect,4,4,1.0,2.04,8.15
promote,2,2,1.0,2.04,4.09
ungainly,1,1,1.0,2.04,2.04
fable,4,4,1.0,2.03,8.12
impeccable,1,1,1.0,2.03,2.03
woo,3,3,1.0,2.03,6.08
debrief,6,6,1.0,2.02,12.11
proclivity,1,1,1.0,2.02,2.02
imitate,3,3,1.0,2.02,6.07
opt,3,3,1.0,2.02,6.0600000000000005
replica,1,1,1.0,2.02,2.02
prose,2,2,1.0,2.02,4.03
"rid, ris",2,2,1.0,2.02,4.04
nuance,2,2,1.0,2.02,4.04
benevolent,2,2,1.0,2.01,4.0299999999999985
hyperbole,7,7,1.0,2.01,14.1
incline,2,2,1.0,2.01,4.029999999999999
decode,1,1,1.0,2.01,2.01
generator,3,3,1.0,2.01,6.0299999999999985
bomb,6,6,1.0,2.0,11.98
bomb,6,6,1.0,2.0,11.98
fantacy,3,3,1.0,2.0,6.0
gran,4,4,1.0,2.0,7.98
herb,9,9,1.0,2.0,17.96
herb,9,9,1.0,2.0,17.96
emulate,1,1,1.0,2.0,2.0
press,2,2,1.0,2.0,4.0
animal,2,2,1.0,1.99,3.98
censorious,1,1,1.0,1.99,1.99
diurnal,2,2,1.0,1.99,3.98
ephemeral,1,1,1.0,1.99,1.99
"sent, sens",3,3,1.0,1.98,5.9499999999999975
boon,5,5,1.0,1.97,9.84
bat,6,6,1.0,1.97,11.84
pyr,4,4,1.0,1.97,7.88
rog,1,1,1.0,1.97,1.97
anthropology,1,1,1.0,1.96,1.96
chivalrous,1,1,1.0,1.96,1.96
diary,1,1,1.0,1.96,1.96
"lex, lix",1,1,1.0,1.96,1.96
prosaic,1,1,1.0,1.96,1.96
resent,2,2,1.0,1.96,3.93
sum,1,1,1.0,1.96,1.96
"auc, aug, aut, aux",3,3,1.0,1.95,5.86
labor,3,3,1.0,1.95,5.8599999999999985
cinder,1,1,1.0,1.94,1.94
multifaceted,2,2,1.0,1.94,3.88
feas,2,2,1.0,1.94,3.87
lustr,1,1,1.0,1.94,1.94
emend,1,1,1.0,1.94,1.94
partition,1,1,1.0,1.94,1.94
docile,1,1,1.0,1.93,1.93
journ,2,2,1.0,1.93,3.86
ponderous,1,1,1.0,1.93,1.93
rob,1,1,1.0,1.93,1.93
candle,3,3,1.0,1.92,5.76
cardiac,4,4,1.0,1.92,7.66
incisor,2,2,1.0,1.92,3.83
parody,2,2,1.0,1.92,3.84
dilemma,4,4,1.0,1.91,7.649999999999999
congruent,6,6,1.0,1.91,11.48
elated,3,3,1.0,1.91,5.74
ornate,3,3,1.0,1.91,5.74
cave,5,5,1.0,1.9,9.48
embargo,1,1,1.0,1.9,1.9
cavity,2,2,1.0,1.9,3.8
pot,2,2,1.0,1.9,3.79
vow,2,2,1.0,1.9,3.8
vow,2,2,1.0,1.9,3.8
irenic,2,2,1.0,1.9,3.81
card,2,2,1.0,1.89,3.770000000000002
ingest,2,2,1.0,1.89,3.78
mark,1,1,1.0,1.89,1.89
perimeter,1,1,1.0,1.89,1.89
"nat, nas",2,2,1.0,1.89,3.78
rept,7,7,1.0,1.89,13.23
amplify,1,1,1.0,1.88,1.88
unanimous,1,1,1.0,1.88,1.88
aquarium,2,2,1.0,1.88,3.76
Google Chrome,2,2,1.0,1.88,3.75
clar,2,2,1.0,1.88,3.76
cuss,1,1,1.0,1.88,1.88
"omin, omen",1,1,1.0,1.88,1.88
"sacr, secr",2,2,1.0,1.88,3.75
sift,1,1,1.0,1.88,1.88
ferr,4,4,1.0,1.87,7.49
fisc,1,1,1.0,1.87,1.87
greg,1,1,1.0,1.87,1.87
insular,1,1,1.0,1.87,1.87
pyromania,1,1,1.0,1.87,1.87
calorie,4,4,1.0,1.86,7.46
chronic,3,3,1.0,1.86,5.57
vibr,3,3,1.0,1.86,5.57
daunting,1,1,1.0,1.86,1.86
articulate,1,1,1.0,1.85,1.85
august,1,1,1.0,1.85,1.85
loc,3,3,1.0,1.85,5.56
hierarchy,1,1,1.0,1.84,1.84
icon,1,1,1.0,1.84,1.84
strip,1,1,1.0,1.84,1.84
primacy,5,4,0.8,1.83,9.13
relish,1,1,1.0,1.83,1.83
"ben, bene",1,1,1.0,1.82,1.82
lava,1,1,1.0,1.82,1.82
nov,6,6,1.0,1.82,10.909999999999998
oder,1,1,1.0,1.82,1.82
adversary,2,2,1.0,1.82,3.64
insouciance,2,2,1.0,1.81,3.62
garnish,1,1,1.0,1.81,1.81
gravity,1,1,1.0,1.81,1.81
mari,2,2,1.0,1.81,3.62
acute,2,2,1.0,1.8,3.61
ban,3,3,1.0,1.8,5.41
ban,3,3,1.0,1.8,5.41
imbibe,7,7,1.0,1.8,12.61
cook,3,3,1.0,1.8,5.3900000000000015
cyn,2,2,1.0,1.8,3.59
optical,1,1,1.0,1.8,1.8
politics,1,1,1.0,1.8,1.8
fragment,3,3,1.0,1.79,5.38
cavalry,1,1,1.0,1.78,1.78
"cord, core",1,1,1.0,1.78,1.78
accretion,2,2,1.0,1.78,3.56
predict,2,2,1.0,1.78,3.56
dogma,2,2,1.0,1.78,3.56
obsolete,2,2,1.0,1.78,3.55
umbrella,2,2,1.0,1.78,3.56
recline,3,3,1.0,1.77,5.3
pen,1,1,1.0,1.77,1.77
egocentric,1,1,1.0,1.76,1.76
"dic, dict",1,1,1.0,1.76,1.76
bisect,1,1,1.0,1.76,1.76
foliage,1,1,1.0,1.75,1.75
lexicon,3,3,1.0,1.75,5.24
demeanor,1,1,1.0,1.75,1.75
rigid,2,2,1.0,1.75,3.5
bankrupt,1,1,1.0,1.75,1.75
taxing,1,1,1.0,1.75,1.75
chastise,1,1,1.0,1.74,1.74
tom,1,1,1.0,1.74,1.74
intercept,1,1,1.0,1.73,1.73
"cal, chal",2,2,1.0,1.71,3.42
acrimonious,1,1,1.0,1.7,1.7
cil,4,4,1.0,1.7,6.79
cil,4,4,1.0,1.7,6.79
gress,2,2,1.0,1.7,3.41
ambulance,1,1,1.0,1.69,1.69
flame,1,1,1.0,1.69,1.69
rectangle,1,1,1.0,1.69,1.69
air,3,3,1.0,1.68,5.0299999999999985
deduct,1,1,1.0,1.68,1.68
mod,1,1,1.0,1.68,1.68
rough,1,1,1.0,1.68,1.68
disturb,1,1,1.0,1.68,1.68
demanding,1,1,1.0,1.67,1.67
preserve,1,1,1.0,1.67,1.67
bellicose,1,1,1.0,1.66,1.66
Cinderella,4,4,1.0,1.66,6.64
cub,2,2,1.0,1.66,3.3200000000000003
domain,1,1,1.0,1.66,1.66
insulin,1,1,1.0,1.66,1.66
pos,2,2,1.0,1.66,3.33
shrug,1,1,1.0,1.65,1.65
brev,3,3,1.0,1.64,4.92
reclaim,1,1,1.0,1.64,1.64
redeem,2,2,1.0,1.64,3.29
nost,2,2,1.0,1.63,3.26
casualty,2,2,1.0,1.62,3.25
dubious,2,2,1.0,1.62,3.25
fut,1,1,1.0,1.61,1.61
hydr,5,5,1.0,1.61,8.05
benign,1,1,1.0,1.6,1.6
endemic,2,2,1.0,1.6,3.19
abundant,1,1,1.0,1.6,1.6
idol,1,1,1.0,1.59,1.59
jury,1,1,1.0,1.59,1.59
medi,2,2,1.0,1.59,3.18
vomit,2,2,1.0,1.59,3.18
semble,1,1,1.0,1.59,1.59
brevity,3,3,1.0,1.58,4.75
medium,3,3,1.0,1.57,4.71
phantom,1,1,1.0,1.57,1.57
longevity,5,5,1.0,1.56,7.780000000000001
longevity,5,5,1.0,1.56,7.780000000000001
function,1,1,1.0,1.55,1.55
phony,1,1,1.0,1.55,1.55
bon,5,5,1.0,1.54,7.710000000000001
combat,3,3,1.0,1.52,4.56
credulous,1,1,1.0,1.52,1.52
atom,1,1,1.0,1.52,1.52
auction,1,1,1.0,1.51,1.51
capital,3,3,1.0,1.51,4.54
chant,2,2,1.0,1.5,3.0
caus,1,1,1.0,1.5,1.5
gar,1,1,1.0,1.5,1.5
prec,2,2,1.0,1.5,3.01
"riv, river",2,2,1.0,1.5,3.01
the,2,2,1.0,1.49,2.98
rig,1,1,1.0,1.48,1.48
cav,7,7,1.0,1.47,10.29
myst,1,1,1.0,1.47,1.47
mystery,1,1,1.0,1.46,1.46
belle,4,4,1.0,1.45,5.790000000000001
imper,1,1,1.0,1.45,1.45
scissor,1,1,1.0,1.45,1.45
equator,2,2,1.0,1.44,2.89
vir,1,1,1.0,1.43,1.43
manual,2,2,1.0,1.42,2.83
sophomore,3,3,1.0,1.42,4.27
lev,1,1,1.0,1.41,1.41
long,1,1,1.0,1.41,1.41
photo,2,2,1.0,1.36,2.71
"or, ora",2,2,1.0,1.34,2.69
blank,2,2,1.0,1.33,2.6500000000000004
rape,2,2,1.0,1.32,2.63
horrific,1,1,1.0,1.31,1.31
diminish,1,1,1.0,1.29,1.29
neutral,1,1,1.0,1.26,1.26
"cede, ceed, cess",1,1,1.0,1.22,1.22
island,1,1,1.0,1.16,1.16
"acerb,acid,acri,acu",0,0,,,0.0
acrimony,0,0,,,0.0
acuity,0,0,,,0.0
acumen,0,0,,,0.0
reactant,0,0,,,0.0
aer,0,0,,,0.0
agitated,0,0,,,0.0
coagulate,0,0,,,0.0
exigent,0,0,,,0.0
prodigal,0,0,,,0.0
"agr, egr",0,0,,,0.0
agriculture,0,0,,,0.0
coalesce,0,0,,,0.0
am,0,0,,,0.0
amateur,0,0,,,0.0
amity,0,0,,,0.0
shamble,0,0,,,0.0
ampl,0,0,,,0.0
animation,0,0,,,0.0
animosity,0,0,,,0.0
pusillanimous,0,0,,,0.0
philanthropic,0,0,,,0.0
deft,0,0,,,0.0
"aqua, aque",0,0,,,0.0
aquarious,0,0,,,0.0
arbit,0,0,,,0.0
arboreal,0,0,,,0.0
arboretum,0,0,,,0.0
monarchy,0,0,,,0.0
asper,0,0,,,0.0
astronomical,0,0,,,0.0
"avi, avis",0,0,,,0.0
aviation,0,0,,,0.0
banish,0,0,,,0.0
barrier,0,0,,,0.0
barricade,0,0,,,0.0
base,0,0,,,0.0
abase,0,0,,,0.0
base,0,0,,,0.0
debase,0,0,,,0.0
battalion,0,0,,,0.0
bibber,0,0,,,0.0
forbid,0,0,,,0.0
forbidding,0,0,,,0.0
"cad, cas, cid",0,0,,,0.0
sclading,0,0,,,0.0
calculate,0,0,,,0.0
"cand, cend",0,0,,,0.0
captious,0,0,,,0.0
captivate,0,0,,,0.0
carnage,0,0,,,0.0
incessant,0,0,,,0.0
recede,0,0,,,0.0
celer,0,0,,,0.0
cens,0,0,,,0.0
center,0,0,,,0.0
receive,0,0,,,0.0
cern,0,0,,,0.0
chromatic,0,0,,,0.0
anachronistic,0,0,,,0.0
supercilious,0,0,,,0.0
succinct,0,0,,,0.0
emancipate,0,0,,,0.0
recite,0,0,,,0.0
insouciant,0,0,,,0.0
resuscitate,0,0,,,0.0
solicit,0,0,,,0.0
clamor,0,0,,,0.0
disclaimer,0,0,,,0.0
exclamation,0,0,,,0.0
clannish,0,0,,,0.0
"clud, clus, claus",0,0,,,0.0
close,0,0,,,0.0
conclusive,0,0,,,0.0
occlude,0,0,,,0.0
codify,0,0,,,0.0
recognize,0,0,,,0.0
col,0,0,,,0.0
irreconcilable,0,0,,,0.0
abscond,0,0,,,0.0
excoriate,0,0,,,0.0
cosm,0,0,,,0.0
cosmos,0,0,,,0.0
"cracy, crat",0,0,,,0.0
throcracy,0,0,,,0.0
crescendo,0,0,,,0.0
credit card,0,0,,,0.0
cret,0,0,,,0.0
secrete,0,0,,,0.0
crim,0,0,,,0.0
cross,0,0,,,0.0
crypt,0,0,,,0.0
crypt,0,0,,,0.0
cultivate,0,0,,,0.0
cumb,0,0,,,0.0
succumb,0,0,,,0.0
incumbent,0,0,,,0.0
discursive,0,0,,,0.0
discuss,0,0,,,0.0
cynical,0,0,,,0.0
cynosure,0,0,,,0.0
dignity,0,0,,,0.0
indignant,0,0,,,0.0
decor,0,0,,,0.0
decorous,0,0,,,0.0
del,0,0,,,0.0
delete,0,0,,,0.0
di,0,0,,,0.0
"di, du",0,0,,,0.0
benediction,0,0,,,0.0
verdict,0,0,,,0.0
doctor,0,0,,,0.0
dol,0,0,,,0.0
condolence,0,0,,,0.0
doleful,0,0,,,0.0
dominate,0,0,,,0.0
endorse,0,0,,,0.0
"dog, dox",0,0,,,0.0
paradox,0,0,,,0.0
orthodox,0,0,,,0.0
maladroit,0,0,,,0.0
seductive,0,0,,,0.0
subdue,0,0,,,0.0
equilibrium,0,0,,,0.0
error,0,0,,,0.0
erroneous,0,0,,,0.0
ert,0,0,,,0.0
inertia,0,0,,,0.0
ess,0,0,,,0.0
aesthetic,0,0,,,0.0
defamatory,0,0,,,0.0
facsimile,0,0,,,0.0
face,0,0,,,0.0
preface,0,0,,,0.0
preface,0,0,,,0.0
self-effacement,0,0,,,0.0
fallacious,0,0,,,0.0
fallibility,0,0,,,0.0
fanciful,0,0,,,0.0
affect,0,0,,,0.0
affected,0,0,,,0.0
defect,0,0,,,0.0
feit(=fact),0,0,,,0.0
felic,0,0,,,0.0
felicitate,0,0,,,0.0
infelicity,0,0,,,0.0
fer,0,0,,,0.0
deference,0,0,,,0.0
peripheral,0,0,,,0.0
fever,0,0,,,0.0
ferment,0,0,,,0.0
profess,0,0,,,0.0
deficient,0,0,,,0.0
ramification,0,0,,,0.0
fidelity,0,0,,,0.0
perfidy,0,0,,,0.0
"figur, fig",0,0,,,0.0
figurative,0,0,,,0.0
affiliated,0,0,,,0.0
filter,0,0,,,0.0
fin,0,0,,,0.0
affinity,0,0,,,0.0
finesse,0,0,,,0.0
fine-tune,0,0,,,0.0
confirm,0,0,,,0.0
fiscal,0,0,,,0.0
fix,0,0,,,0.0
flam,0,0,,,0.0
conflate,0,0,,,0.0
deflated,0,0,,,0.0
reflective,0,0,,,0.0
conflict,0,0,,,0.0
profligate,0,0,,,0.0
influx,0,0,,,0.0
formal,0,0,,,0.0
conformity,0,0,,,0.0
fragmentary,0,0,,,0.0
suffrage,0,0,,,0.0
refulgent,0,0,,,0.0
perfume,0,0,,,0.0
"found, fund",0,0,,,0.0
foundation,0,0,,,0.0
founder,0,0,,,0.0
effusive,0,0,,,0.0
gene,0,0,,,0.0
genesis,0,0,,,0.0
genome,0,0,,,0.0
engender,0,0,,,0.0
ingenious,0,0,,,0.0
disingenuous,0,0,,,0.0
digest,0,0,,,0.0
glyph,0,0,,,0.0
petroglyph,0,0,,,0.0
prognosis,0,0,,,0.0
granular,0,0,,,0.0
grat,0,0,,,0.0
grateful,0,0,,,0.0
ingratiate,0,0,,,0.0
grav,0,0,,,0.0
aggregate,0,0,,,0.0
aggression,0,0,,,0.0
grief,0,0,,,0.0
incongruous,0,0,,,0.0
habitat,0,0,,,0.0
inhale,0,0,,,0.0
her,0,0,,,0.0
inherit,0,0,,,0.0
heredity,0,0,,,0.0
heretical,0,0,,,0.0
human,0,0,,,0.0
humanitatian,0,0,,,0.0
inhumane,0,0,,,0.0
hydrogen,0,0,,,0.0
hydrate,0,0,,,0.0
idolatrize,0,0,,,0.0
integrity,0,0,,,0.0
it,0,0,,,0.0
circuitous,0,0,,,0.0
ject,0,0,,,0.0
objective,0,0,,,0.0
jud,0,0,,,0.0
judge,0,0,,,0.0
jug,0,0,,,0.0
conjugal,0,0,,,0.0
adjunct,0,0,,,0.0
juncture,0,0,,,0.0
conjure,0,0,,,0.0
objurgate,0,0,,,0.0
juven,0,0,,,0.0
jubilation,0,0,,,0.0
belabor,0,0,,,0.0
bilateral,0,0,,,0.0
eclectic_,0,0,,,0.0
legal,0,0,,,0.0
allegiance,0,0,,,0.0
legislature,0,0,,,0.0
illiberal,0,0,,,0.0
obligatory,0,0,,,0.0
underline,0,0,,,0.0
illiterate,0,0,,,0.0
literate,0,0,,,0.0
obliterate,0,0,,,0.0
paleolithic,0,0,,,0.0
dialogue,0,0,,,0.0
apologist,0,0,,,0.0
colloquial,0,0,,,0.0
loquacious,0,0,,,0.0
long-winded,0,0,,,0.0
lucid,0,0,,,0.0
collude,0,0,,,0.0
delude,0,0,,,0.0
elude,0,0,,,0.0
disillusioned,0,0,,,0.0
lumin,0,0,,,0.0
lun,0,0,,,0.0
wanderlust,0,0,,,0.0
luxurious,0,0,,,0.0
malign,0,0,,,0.0
magnificant,0,0,,,0.0
magnitude,0,0,,,0.0
"man, manu",0,0,,,0.0
mand,0,0,,,0.0
reprimand,0,0,,,0.0
monomania,0,0,,,0.0
marine,0,0,,,0.0
hallmark,0,0,,,0.0
remedy,0,0,,,0.0
mediate,0,0,,,0.0
mediocre,0,0,,,0.0
intermediary,0,0,,,0.0
memor,0,0,,,0.0
memory,0,0,,,0.0
memoir,0,0,,,0.0
demean,0,0,,,0.0
minatory,0,0,,,0.0
commend,0,0,,,0.0
mendacious,0,0,,,0.0
mens,0,0,,,0.0
commensurate,0,0,,,0.0
ment,0,0,,,0.0
mental,0,0,,,0.0
centimeter,0,0,,,0.0
migration,0,0,,,0.0
migratory,0,0,,,0.0
minion,0,0,,,0.0
minu,0,0,,,0.0
diminutive,0,0,,,0.0
minute,0,0,,,0.0
"miss, mis, mit",0,0,,,0.0
demise,0,0,,,0.0
remiss,0,0,,,0.0
remission,0,0,,,0.0
submission,0,0,,,0.0
mne,0,0,,,0.0
model,0,0,,,0.0
demonstrative,0,0,,,0.0
demonstrable,0,0,,,0.0
monstrous,0,0,,,0.0
moral,0,0,,,0.0
mortgage,0,0,,,0.0
morbid,0,0,,,0.0
immune,0,0,,,0.0
municipality,0,0,,,0.0
demur,0,0,,,0.0
transmute,0,0,,,0.0
native,0,0,,,0.0
nascent,0,0,,,0.0
natal,0,0,,,0.0
navigate,0,0,,,0.0
nausea,0,0,,,0.0
negate,0,0,,,0.0
nerv,0,0,,,0.0
energize,0,0,,,0.0
nex,0,0,,,0.0
"noc, nox, nic",0,0,,,0.0
noxious,0,0,,,0.0
noisome,0,0,,,0.0
"norm, usual",0,0,,,0.0
normative,0,0,,,0.0
nostrum,0,0,,,0.0
novice,0,0,,,0.0
null_,0,0,,,0.0
malodorous,0,0,,,0.0
onerous,0,0,,,0.0
onym,0,0,,,0.0
anonymous,0,0,,,0.0
adopt,0,0,,,0.0
synoptic,0,0,,,0.0
oracular,0,0,,,0.0
order,0,0,,,0.0
ordin,0,0,,,0.0
orn,0,0,,,0.0
adorn,0,0,,,0.0
ornamental,0,0,,,0.0
palp,0,0,,,0.0
disparage,0,0,,,0.0
disparate,0,0,,,0.0
parity,0,0,,,0.0
compartment,0,0,,,0.0
counterpart,0,0,,,0.0
surpass,0,0,,,0.0
"passi, pati, path",0,0,,,0.0
pathetic,0,0,,,0.0
compatible,0,0,,,0.0
compassionate,0,0,,,0.0
dispassionate,0,0,,,0.0
pathos,0,0,,,0.0
patri,0,0,,,0.0
expatriate,0,0,,,0.0
pecun,0,0,,,0.0
pecuniary,0,0,,,0.0
expedient,0,0,,,0.0
penitential,0,0,,,0.0
impending,0,0,,,0.0
penchant,0,0,,,0.0
pensive,0,0,,,0.0
expense,0,0,,,0.0
dispensable,0,0,,,0.0
personification,0,0,,,0.0
perpetuate,0,0,,,0.0
petulant,0,0,,,0.0
propitious,0,0,,,0.0
claustrophobic,0,0,,,0.0
xenophobe,0,0,,,0.0
phor,0,0,,,0.0
photosensitive,0,0,,,0.0
phyte,0,0,,,0.0
pin,0,0,,,0.0
implacable,0,0,,,0.0
placebo,0,0,,,0.0
applaud,0,0,,,0.0
implausible,0,0,,,0.0
plenitude,0,0,,,0.0
complete,0,0,,,0.0
compliance,0,0,,,0.0
pliant,0,0,,,0.0
pliers,0,0,,,0.0
supplicate,0,0,,,0.0
explore,0,0,,,0.0
extrapolate,0,0,,,0.0
pompous,0,0,,,0.0
import,0,0,,,0.0
opportunistic,0,0,,,0.0
decompose,0,0,,,0.0
imposing,0,0,,,0.0
potent,0,0,,,0.0
precarious,0,0,,,0.0
"prehend, prehens",0,0,,,0.0
impressive,0,0,,,0.0
primary,0,0,,,0.0
primal,0,0,,,0.0
pristine,0,0,,,0.0
probity,0,0,,,0.0
proprietary,0,0,,,0.0
proximity,0,0,,,0.0
repudiate,0,0,,,0.0
impugn,0,0,,,0.0
convulsion,0,0,,,0.0
purify,0,0,,,0.0
expurgate,0,0,,,0.0
purge,0,0,,,0.0
quirky,0,0,,,0.0
erase,0,0,,,0.0
rap,0,0,,,0.0
rectitude,0,0,,,0.0
sovereignty,0,0,,,0.0
reptile,0,0,,,0.0
ridiculous,0,0,,,0.0
ridicule,0,0,,,0.0
rife,0,0,,,0.0
riveting,0,0,,,0.0
robust,0,0,,,0.0
rud,0,0,,,0.0
satiate,0,0,,,0.0
escalate,0,0,,,0.0
ascend,0,0,,,0.0
slander,0,0,,,0.0
sci,0,0,,,0.0
schism,0,0,,,0.0
sectarianism,0,0,,,0.0
secu,0,0,,,0.0
sediment,0,0,,,0.0
serv,0,0,,,0.0
signal,0,0,,,0.0
consign,0,0,,,0.0
insinuate,0,0,,,0.0
sip,0,0,,,0.0
"solv, solu",0,0,,,0.0
absolve,0,0,,,0.0
son,0,0,,,0.0
introspective,0,0,,,0.0
perspicuous,0,0,,,0.0
specious,0,0,,,0.0
disperse,0,0,,,0.0
ecstatic,0,0,,,0.0
state,0,0,,,0.0
constellation,0,0,,,0.0
"sti, stimul",0,0,,,0.0
"str, strain, strict, stress",0,0,,,0.0
"strophe, trope",0,0,,,0.0
assume,0,0,,,0.0
contiguous,0,0,,,0.0
intangible,0,0,,,0.0
abstemious,0,0,,,0.0
tenacious,0,0,,,0.0
tem,0,0,,,0.0
abstemious,0,0,,,0.0
temporary,0,0,,,0.0
temporal,0,0,,,0.0
terrestrial,0,0,,,0.0
intimidate,0,0,,,0.0
detonate,0,0,,,0.0
torment,0,0,,,0.0
tour,0,0,,,0.0
tract,0,0,,,0.0
retract,0,0,,,0.0
treatise,0,0,,,0.0
trem,0,0,,,0.0
tribut,0,0,,,0.0
retribution,0,0,,,0.0
trenchant,0,0,,,0.0
intrude,0,0,,,0.0
abstruse,0,0,,,0.0
turb,0,0,,,0.0
ultimatum,0,0,,,0.0
umbr,0,0,,,0.0
vacu,0,0,,,0.0
prevail,0,0,,,0.0
evanescent,0,0,,,0.0
evaporate,0,0,,,0.0
contravene,0,0,,,0.0
"vend, vind",0,0,,,0.0
vindicate,0,0,,,0.0
revenge,0,0,,,0.0
aver,0,0,,,0.0
veritable,0,0,,,0.0
proverb,0,0,,,0.0
verd,0,0,,,0.0
incontrovertible,0,0,,,0.0
convert,0,0,,,0.0
perverse,0,0,,,0.0
reversible,0,0,,,0.0
revert,0,0,,,0.0
subvert,0,0,,,0.0
veter,0,0,,,0.0
inveterate,0,0,,,0.0
obviate,0,0,,,0.0
viable,0,0,,,0.0
vigil,0,0,,,0.0
vigilant,0,0,,,0.0
beguile,0,0,,,0.0
guile,0,0,,,0.0
virtuosity,0,0,,,0.0
"vis, vid",0,0,,,0.0
